# spell_id	raw_hex	name_offset_byte	desc_offset_byte
# Extracted from 3.3.5a Spell.dbc (record_size=936, field_count=234)
# Name field at byte offset 544, Description field at byte offset 680
67125	35060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff0000000000000000060000000000000000000000010000000000000000000000000000000000000000000000ffffffff00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001e01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000d0ea2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00fcea2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67126	36060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000600000000000000000000000000000000000000000000000001000000000000000000000053eb2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff007feb2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67127	37060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000c4eb2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00f3eb2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67128	38060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff0000000000000000060000000000000000000000010000000000000000000000000000000000000000000000ffffffff00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001e0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000600000000000000000000000000000000000000000000000001000000000000000000000037ec2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff006bec2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67150	4e060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000006000000000000000100000001000000000000000000000000000000000000006300000063000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000001e0100006c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000040000000000000000000000000000000000000000000000000000000000000010000000000000000000000d0ec2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00eaec2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000009000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67164	5c060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff000000000000000006000000060000000600000001000000010000000100000000000000000000000000000013000000090000000e0000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000006c0000006b0000006b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000c000000170000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000001000000000000000000000040000000000000000000000000000000000010000000000000000000000cced2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00e4ed2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67185	71060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002100202000100000000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000b3ee2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0003ef2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67186	72060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000006000000000000000100000001000000000000000000000000000000000000002ff8ffff04000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b0000006c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000040000000000000000000008000000000000000000000000000001000000000000000000000087ef2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00a7ef2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67187	73060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff0000000000000000060000000600000000000000010000000100000000000000000000000000000000000000cf8affffcf8affff000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000006b0000006b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b0000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000080000000000000000000000000000000000000000000000001000000000000000000000043f02000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0063f02000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67188	74060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff0000000000000000060000000600000000000000010000000100000000000000000000000000000000000000ffffffff63000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000001e0100006c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070000000f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000002000000000000000000000000000000000000000000000000000000000010000000000000000000000d9f02000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0016f12000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67189	75060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000060000000000000000000000000000000000000000000000000100000000000000000000006ef12000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00a1f12000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67193	79060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000006f17000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000e0f22000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0012f32000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67198	7e060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000adf42000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00daf42000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67202	82060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff000000000000000006000000000000000000000001000000000000000000000000000000000000000000000009000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000060000000000000000000000000000000000000000000000000100000000000000000000009af52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00dff52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67209	89060100000000000000000000000000c0000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000400020000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000002a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000000000000000000000000000000008a0601000000000000000000000000000000000000000000000000000400000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000046f62000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0069f62000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f00000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000803f000000000000000000000000	544	680
67211	8b060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000002060000000000000000000000000000060000000000000000000000000000000000000000000000000100000000000000000000003ef72000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff008df72000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67220	94060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001f82000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0036f82000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000b000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f00000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000803f000000000000000000000000	544	680
67221	95060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000006000000000000000100000001000000000000000000000000000000000000001800000018000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000006c0000006c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001090000000000000000000001090000000000000000000000000000000000000000000000000000000000100000000000000000000007af82000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00adf82000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000b000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67225	99060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000006000000000000000100000001000000000000000000000000000000000000001300000013000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000006c0000006c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000009f92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff0039f92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000b000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67226	9a060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000600000000000000000000000000000000000000000000000001000000000000000000000073f92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00a6f92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000b000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
67227	9b060100000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000000000000600000000000000000000000100000000000000000000000000000000000000000000002723000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000006b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000006000000000000000000000000000000000000000000000000010000000000000000000000edf92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff001ffa2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fe01ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc01ff00000000000000000000000000000000000b000000000000000000000000000000000000000000000000000000000000000000803f0000803f0000803f000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000	544	680
